country,UID,friendly_ID,water_company_name,permitted_site_name,site_name_Wasc_operational_ENGLAND_ONLY,storm_discharge_asset_type,Receiving_Water_Environment_common_name,shellfish_water,bathing_water_ENGLAND_ONLY,lat,lon,Outlet_Discharge_NGR,RAMSAR,RAMSAR_site_name,SPA,SPA_site_name,SAC,SAC_site_name,SSSI,SSSI_site_name,total_spills_duration_hours,spill_count,pcon_name
ENGLAND,0x11D74BA5494C816BDFBD276F02F6EF7E,UU180,United Utilities,WALLASEY COASTAL DRIVE 51052,Wallasey Detention Tank,Storm Discharge at Pumping Station,River Mersey Estuary,North Wirrall (East) and North Wirrall (West),"Meols, Moreton and Wallasey",53.438511,-3.0634977,SJ2945094053,Y,Mersey Narrows & North Wirral Foreshore,Y,Mersey Narrows & North Wirral Foreshore,Y,Dee Estuary,Y,North Wirral Foreshore,0.04,1,Wallasey
ENGLAND,0xCB39218BFE08736927C5AC40800FEDFB,UU69,United Utilities,WALLASEY WW PUMPING STATION,Wallasey PS,Storm Discharge at Pumping Station,River Mersey Estuary,,,53.408254,-3.0150551,SJ3262090640,Y,Mersey Narrows & North Wirral Foreshore,Y,"Mersey Narrows & North Wirral Foreshore,Liverpool Bay",N,,Y,Mersey Narrows,169.83,62,Wallasey
ENGLAND,0x5914B3FCD8169599EDB7287AA208FBE3,UU24,United Utilities,WALLASEY WW PUMPING STATION,Wallasey PS,Storm Discharge at Pumping Station,River Mersey Estuary,,,53.408254,-3.0150551,SJ3262090640,Y,Mersey Narrows & North Wirral Foreshore,Y,"Mersey Narrows & North Wirral Foreshore,Liverpool Bay",N,,Y,Mersey Narrows,754.94,160,Wallasey
ENGLAND,0x7476ED1C0C1BE5C36078A3DB8AAE6A64,UU161,United Utilities,WALLASEY WW PUMPING STATION,Wallasey PS,Storm Discharge at Pumping Station,River Mersey Estuary,,,53.408254,-3.0150551,SJ3262090640,Y,Mersey Narrows & North Wirral Foreshore,Y,"Liverpool Bay,Mersey Narrows & North Wirral Foreshore",N,,Y,Mersey Narrows,1.25,3,Wallasey
ENGLAND,0x49A37202C430210F79808ECCAAA3D763,UU67,United Utilities,THE DELL COMBINED SEWER OVERFLOW,The Dell CSO,SO on sewer network,The Mersey Estuary,NORTH WIRRAL (EAST),New Brighton,53.370056,-2.9908503,SJ3417086368,Y,Mersey Estuary,Y,Mersey Estuary,N,,Y,New Ferry,181.04,87,Birkenhead
ENGLAND,0xAE42B22D00527151C65A94CEB672368D,UU25,United Utilities,DOCK ROAD SOUTH CSO,"Dock Road South PS, Bromborough",Storm Discharge at Pumping Station,Mersey Estuary,NORTH WIRRAL (EAST),New Brighton,53.352612,-2.9718162,SJ3541084410,Y,Mersey Estuary,Y,Mersey Estuary,N,,Y,New Ferry,754.46,114,Wirral South
ENGLAND,0x2DEE98633407ABC17A4A2416A2555D63,UU133,United Utilities,BROMBOROUGH POOL VILLAGE PS 51026,Bromborough Pool Village PS,Storm Discharge at Pumping Station,River Mersey Estuary,NORTH WIRRAL (EAST),New Brighton,53.352621,-2.9718164,SJ3541084411,Y,Mersey Estuary,Y,Mersey Estuary,N,,Y,New Ferry,9.9,3,Wirral South
ENGLAND,0x0DCEE834EF294D8A7112C3984A694E42,STW2,Severn Trent Water,TWYNING SEWAGE TREATMENT WORKS,TWYNING STW (SSTO),Storm tank at WwTW,TRIBUTARY OF RIVER AVON,,,52.030522,-2.1349279,SO9084036910,N,,N,,N,,Y,Upham Meadow and Summer Leasow,1229.330827,82,Tewkesbury
ENGLAND,0x72E0BB880B7C03E75C5642E2478D07B5,STW4,Severn Trent Water,LYDNEY SEWAGE TREATMENT WORKS,LYDNEY STW (SSTO),Storm tank at WwTW,RIVER SEVERN ESTUARY,,,51.702506,-2.5273993,SO6365000550,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,915.2997171,138,Forest of Dean
ENGLAND,0x32477B317E0BEA668049C48490575888,STW5,Severn Trent Water,FRAMPTON STW,FRAMPTON (STW),Storm tank at WwTW,R SEVERN (TIDAL) VIA T HOOK DI,,,51.775711,-2.3838936,SO7361008630,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,Upper Severn Estuary,807.2991664,60,Stroud
ENGLAND,0x928FEE61BAEFF0A3532CAFAA625C8B0E,STW6,Severn Trent Water,CHURCH STREET SPS,TENBURY - CHURCH STREET (SSO),SO on sewer network,RIVER TEME,,,52.312967,-2.5961491,SO5945668485,N,,N,,N,,Y,River Teme,779.6236101,50,West Worcestershire
ENGLAND,0x9832E2A99607A581A53CF5EE8A887686,UU130,United Utilities,KNUTSFORD MAIN PUMPING STATION,Knutsford Main PS,Storm Discharge at Pumping Station,Moor Pool,,,53.304942,-2.369417,SJ7548078730,Y,Midland Meres & Mosses - Phase 1,N,,N,,Y,Tatton Meres,16.22,7,Tatton
ENGLAND,0x6C8696F8C6FB7DE9A15B51F806D2C9F8,STW7,Severn Trent Water,TENBURY WELLS SEWAGE WORKS,TENBURY STW (SSTO),Storm tank at WwTW,RIVER TEME,,,52.313524,-2.583776,SO6030068540,N,,N,,N,,Y,River Teme,571.6830409,101,West Worcestershire
ENGLAND,0x372250A74F26D1A5A915E52928C9305F,STW8,Severn Trent Water,TEWKESBURY STW,TEWKESBURY (STW),Storm tank at WwTW,THE MILL AVON,,,51.985068,-2.1743977,SO8812031860,N,,N,,N,,Y,"Severn Ham, Tewkesbury",558.0194444,37,Tewkesbury
ENGLAND,0x75531135BCD96D948EDD3B4427FC8F77,STW9,Severn Trent Water,PACKINGTON WWTW,PACKINGTON (STW),Storm tank at WwTW,GILWISKAW BROOK,,,52.723097,-1.4686924,SK3598214071,N,,N,,Y,River Mease,Y,River Mease,548.3236106,50,North West Leicestershire
ENGLAND,0xCA26AFDE717C052127779D85B919D28B,STW10,Severn Trent Water,LOWER LODE LANE PUMPING STATION,TEWKESBURY - LOWER LODE (CSO),SO on sewer network,MILL AVON,,,51.988047,-2.1659631,SO8870032190,N,,N,,N,,Y,"Severn Ham, Tewkesbury",528.997777,73,Tewkesbury
ENGLAND,0xD6DEB9E064334FB685C594309D40F073,STW11,Severn Trent Water,WATERHOUSES STW,WATERHOUSES (STW),Storm tank at WwTW,GROUNDWATER,,,53.049404,-1.8616895,SK0936950247,N,,N,,N,,Y,Hamps and Manifold Valleys,512.7430554,36,Staffordshire Moorlands
ENGLAND,0x6A7A256D8A6801FB042B697EC48BF9C2,STW12,Severn Trent Water,BLAKENEY SEWAGE TREATMENT WORKS,BLAKENEY STW (SSTO),Storm tank at WwTW,RIVER SEVERN,,,51.752194,-2.4488825,SO6911006040,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,Upper Severn Estuary,456.4833325,80,Forest of Dean
ENGLAND,0x33ED8242636013EE858687F6C88D4611,STW14,Severn Trent Water,TOTON WASTEWATER TREATMENT WORKS,TOTON (STW),Storm tank at WwTW,RIVER EREWASH,,,52.897593,-1.2459281,SK5082433616,N,,N,,N,,Y,Attenborough Gravel Pits,333.1088887,41,Broxtowe
ENGLAND,0xEF9E88FD4A66657B2FFDE0CFD5FAFBC9,STW15,Severn Trent Water,WHITBOURNE SEWAGE TREATMENT WORKS,WHITBOURNE WORKS (STW),Inlet SO at WwTW,RIVER TEME,,,52.202715,-2.4011729,SO7268056130,N,,N,,N,,Y,River Teme,286.3197209,66,North Herefordshire
ENGLAND,0x4F477062333ABCA2E48C81CB0DC90610,STW16,Severn Trent Water,FROGHALL SEWAGE TREATMENT WORKS,FROGHALL STW (CSO),Inlet SO at WwTW,RIVER CHURNET,,,53.019842,-1.9634363,SK0255046950,N,,N,,N,,Y,Froghall Meadow and Pastures,286.2686093,100,Staffordshire Moorlands
ENGLAND,0x98E7335F8ECF2A95198507D09B52FDB4,STW17,Severn Trent Water,MH NEAR CROMFORD MILL POND,CROMFORD - VIA GELLIA (CSO),SO on sewer network,RECEIVING WATER NOT DEFINED,,,53.110304,-1.568236,SK2900057100,N,,N,,Y,Peak District Dales,Y,Via Gellia Woodlands,232.9286038,70,Derbyshire Dales
ENGLAND,0xA0FE65F0F9B7FEA5BE6CD3B48CCF3171,STW18,Severn Trent Water,MEASHAM PUMPING STATION,MEASHAM (SSO),Storm tank at WwTW,RIVER MEASE,,,52.703003,-1.5232789,SK3231011810,N,,N,,Y,River Mease,Y,River Mease,224.5566663,31,North West Leicestershire
ENGLAND,0x3ECE7CE320C67ACFDC71211522512B6B,STW19,Severn Trent Water,LUDLOW SEWAGE TREATMENT WORKS,LUDLOW STW (SSTO),Storm tank at WwTW,RIVER TEME,,,52.355378,-2.7093377,SO5178673272,N,,N,,N,,Y,River Teme,169.3141664,28,Ludlow
ENGLAND,0x4F6CD47B5BDBB67C6AE538E87D186199,STW20,Severn Trent Water,FROGHALL SEWAGE TREATMENT WORKS,FROGHALL STW (SSTO),Storm tank at WwTW,RIVER CHURNET,,,53.019842,-1.9634363,SK0255046950,N,,N,,N,,Y,Froghall Meadow and Pastures,149.5027776,21,Staffordshire Moorlands
ENGLAND,0x88F4842EE3A168D2E05B00680DB70781,STW21,Severn Trent Water,CRESWELL SEWAGE TREATMENT WORKS,CRESWELL (STW),Storm tank at WwTW,CRESSWELL ARM - MILLWOOD BROOK,,,53.263161,-1.1965476,SK5369074319,N,,N,,N,,Y,Creswell Crags,145.6063887,35,Bolsover
ENGLAND,0xC54669898901E14E71C88988093C396B,STW22,Severn Trent Water,NEWPORT SEWAGE TREATMENT WORKS,NEWPORT (STW),Storm tank at WwTW,STRINE BROOK,,,52.770172,-2.3933587,SJ7355819248,N,,N,,N,,Y,Newport Canal,140.4680549,30,The Wrekin
ENGLAND,0xD0386F77BEEDA5F2EEB9FA6490AEAE63,STW23,Severn Trent Water,NETHERSEAL SEWAGE TREATMENT WORKS,NETHERSEAL (STW),Storm tank at WwTW,RIVER MEASE,,,52.70916,-1.5825648,SK2830012470,N,,N,,Y,River Mease,Y,River Mease,138.9927776,19,South Derbyshire
ENGLAND,0xC7407750DBC42DCB187ED1F9153D334D,STW24,Severn Trent Water,TBC,NEWPORT - WATER LANE CHAMBER 2 (CSO),SO on sewer network,STRINE BROOK,,,52.771569,-2.3812763,SJ7437419399,N,,N,,N,,Y,Newport Canal,134.0047211,34,The Wrekin
ENGLAND,0xD5A89B68C229350D2111B29D71BF011B,STW25,Severn Trent Water,QUEENS MEAD PMP ST EMG O/F & SUR WT,UPTON UPON SEVERN - NEW STREET PS (CSO),SO on sewer network,BURYFIELD BROOK,,,52.056844,-2.2102639,SO8568039850,N,,N,,N,,Y,Upton Ham,132.3119444,7,West Worcestershire
ENGLAND,0x4F09065BFF11D2C1FB6FBAEA3B13F222,STW26,Severn Trent Water,BRADGATE ROAD SPS,NEWTOWN LINFORD - BRADGATE ROAD (SSO),SO on sewer network,TRIBUTARY OF BRADGATE BROOK,,,52.683534,-1.2254625,SK5245709819,N,,N,,N,,Y,Bradgate Park and Cropston Reservoir,103.5144441,22,Charnwood
ENGLAND,0xEC9B0696447DA46D802E1EFD10B608CE,STW27,Severn Trent Water,MALTBY STW,ABBEY LATHE - MALTBY STW (SSTO),Storm tank at WwTW,MALTBY DYKE,,,53.409031,-1.192298,SK5379090550,N,,N,,N,,Y,Roche Abbey Woodlands,78.67666648,12,Rother Valley
ENGLAND,0xF73DC1F70DC6649465ED709C3B8D9E56,AW22,Anglian Water,OAKHAM WRC,OAKHAM STW,Inlet SO at WwTW,RUTLAND WATER/BARLEYTHORPE BRO,N/a,N/a,52.664195,-0.69122508,SK8861008190,Y,Rutland Water,Y,Rutland Water,N,,Y,Rutland Water,85.75,31,Rutland and Melton
ENGLAND,0x4CCFAB42D59566A6F352F806949657CF,AW2,Anglian Water,OAKHAM WRC,OAKHAM STW,Storm tank at WwTW,RUTLAND WATER/BARLEYTHORPE BRO,N/a,N/a,52.664195,-0.69122508,SK8861008190,Y,Rutland Water,Y,Rutland Water,N,,Y,Rutland Water,730.5,53,Rutland and Melton
ENGLAND,0x59AE2782D70F0D5BF021C950D061F385,STW28,Severn Trent Water,CRESWELL SEWAGE PUMPING STATION,CRESWELL - CRAGS ROAD PS (CSO),SO on sewer network,MILLWOOD BROOK - CRESWELL ARM,,,53.262991,-1.1967007,SK5368074300,N,,N,,N,,Y,Creswell Crags,69.96249948,34,Bassetlaw
ENGLAND,0x5523C84A0E7EBA7567B75C0BFE8E0536,STW29,Severn Trent Water,REGENT STREET CSO,KIRKBY IN ASHFIELD - REGENT STREET (CSO),SO on sewer network,RIVER EREWASH,,,53.095781,-1.2572232,SK4983655655,N,,N,,N,,Y,Kirkby Grives,68.5102775,40,Ashfield
ENGLAND,0x8AFDE83D5842DADF0A6E55BC5A8D71B9,STW30,Severn Trent Water,GUNNESS STW,GUNNESS STW (CSO),Storm tank at WwTW,RIVER TRENT,,,53.600739,-0.73348197,SE8391012320,Y,Humber Estuary,N,,Y,Humber Estuary,Y,Humber Estuary,68.15666665,6,Brigg and Goole
ENGLAND,0xFF8CA81818CB342557395BBD82D4B2AD,STW31,Severn Trent Water,SHELSLEY BEAUCHAMP STW,SHELSLEY BEAUCHAMP (CSO),Inlet SO at WwTW,RIVER TEME,,,52.258468,-2.3919773,SO7334262328,N,,N,,N,,Y,River Teme,60.28360956,98,West Worcestershire
ENGLAND,0xE707C833889E5A40A9A675B64419A57B,STW32,Severn Trent Water,TBC,PLUNGAR - GRANBY LANE - PELLS FARM (SSO),SO on sewer network,GRANTHAM CANAL,,,52.899598,-0.86299225,SK7658034178,N,,N,,N,,Y,Grantham Canal,58.87944435,12,Rutland and Melton
ENGLAND,0x1E431536C624EF5770B2061D55BA0922,STW33,Severn Trent Water,STOKE PRIOR STW,STOKE PRIOR (STW),Storm tank at WwTW,HEN BROOK,,,52.297667,-2.0951218,SO9361066620,N,,N,,N,,Y,Upton Warren Pools,56.51472193,19,Mid Worcestershire
ENGLAND,0x9D13F45FC0BED98DEAF1B5B1E345F3A3,STW34,Severn Trent Water,EPWORTH STW,EPWORTH STW (SSTO),Storm tank at WwTW,RIVER TORNE,,,53.550274,-0.8546842,SE7598006570,N,,N,,N,,Y,Hatfield Chase Ditches,50.5713888,11,Brigg and Goole
ENGLAND,0xDDB7569ADBE26CFB024FC86112A73CD3,STW35,Severn Trent Water,OLD STREET CSO,LUDLOW - OLD STREET (CSO),SO on sewer network,RIVER TEME,,,52.363889,-2.7142616,SO5146074222,N,,N,,N,,Y,River Teme,43.03111098,19,Ludlow
ENGLAND,0x2589074263D73355929B82C73F7D15B9,STW37,Severn Trent Water,TEMESIDE PUMPING STATION,LUDLOW - TEMESIDE (SSO),SO on sewer network,RIVER TEME,,,52.364008,-2.70648,SO5199074230,N,,N,,N,,Y,"Temeside,River Teme",31.20388808,37,Ludlow
ENGLAND,0x109B4AC4DA76DCEBCFB5C785FA53B0C0,STW38,Severn Trent Water,BARKERS LANE/ MEADOW LANE SPS,CHILWELL - BARKERS LA/MEADOW LANE (CSO),SO on sewer network,RIVER TRENT,,,52.911982,-1.212175,SK5307735241,N,,N,,N,,Y,Attenborough Gravel Pits,30.18944403,17,Broxtowe
ENGLAND,0xB0641DEF3A7857B2E96C4D10A90B28B5,STW39,Severn Trent Water,TOLSEY LANE CSO,TEWKESBURY - TOLSEY LANE (CSO),SO on sewer network,MILL AVON,,,51.993576,-2.1591094,SO8917232804,N,,N,,N,,Y,"Severn Ham, Tewkesbury",21.38055516,6,Tewkesbury
ENGLAND,0x1101E088D43A70C4CA6991333F638F69,AW6,Anglian Water,BROADHOLME WATER RECYCLING CENTRE,BROADHOLME STW,Storm tank at WwTW,RIVER NENE,N/a,N/a,52.307283,-0.62124906,SP9410068580,Y,Upper Nene Valley Gravel Pits,Y,Upper Nene Valley Gravel Pits,N,,Y,Upper Nene Valley Gravel Pits,337,24,Corby
ENGLAND,0xCD24C5BCEB07A81C390A1E513DC81F25,AW78,Anglian Water,IRTHLINGBOROUGH PUMPING STATION,IRTHLINGBOROUGH SP,Storm discharge at pumping station,RIVER NENE,N/a,N/a,52.332747,-0.5924258,SP9601071450,Y,Upper Nene Valley Gravel Pits,Y,Upper Nene Valley Gravel Pits,N,,Y,Upper Nene Valley Gravel Pits,0.5,1,Corby
ENGLAND,0x5DBE58EAAB778E68FDB0471471F4F312,AW19,Anglian Water,ISLIP WATER RECYCLING CENTRE,ISLIP STW,Storm tank at WwTW,THE RIVER NENE,N/a,N/a,52.405214,-0.54058032,SP9938079580,Y,Upper Nene Valley Gravel Pits,Y,Upper Nene Valley Gravel Pits,N,,Y,Upper Nene Valley Gravel Pits,129.75,16,Corby
ENGLAND,0x886F0C4725E8441122D45DB65B9C7505,SWW24,South West Water,SOUTHERN PUMPING STATION,LOWER CLOVELLY SOUTHERN SPST_PSCSOEO_CLO,Storm discharge at pumping station,CLOVELLY BAY (COASTAL WATERS),,,50.997111,-4.3952141,SS 3202 2470,N,,N,,Y,Tintagel-Marsland-Clovelly Coast,Y,Hobby to Peppercombe,420.4,37,Torridge and West Devon
ENGLAND,0xFE85FC830B40E3C78E987DAE0AA6407C,SWW147,South West Water,CROYDE WASTEWATER TREATMENT WORKS,CROYDE STW_SO_CROYDE,Inlet SO at WwTW,CROYDE BAY (COASTAL),,,51.139362,-4.2566088,SS 4223 4021,N,,N,,N,,Y,Saunton to Baggy Point Coast,1.74,4,North Devon
ENGLAND,0x3FACBE3123756AF74139BEE104EB1E10,SWW113,South West Water,CROYDE WASTEWATER TREATMENT WORKS,CROYDE SCREENS_PSCSOEO_CROYDE,Storm discharge at pumping station,CROYDE BAY (COASTAL),,CROYDE BAY BEACH,51.133827,-4.2404722,SS 4334 3956,N,,N,,N,,Y,Saunton to Baggy Point Coast,9.64,4,North Devon
ENGLAND,0x5AEBF05F2E50CEC00403D3C51C61AF14,SWW77,South West Water,NORTHAM WASTE WATER PUMPING STATION,NORTHAM GOLF LINKS ROAD_SPS_BIDEFORD,Storm discharge at pumping station,BIDEFORD BAY & THE PILL,Taw/Torridge,INSTOW BEACH,51.046044,-4.2266733,SS 4401 2977,N,,N,,N,,Y,Northam Burrows,45.31,42,Torridge and West Devon
ENGLAND,0xA56CACF662110F39507E60DDC173F789,SWW61,South West Water,IL'CMBE RESEWERAGE- HELE BEACH TANK,HELE BAY SPS_PSCSOEO_ILFRACOMBE,Storm discharge at pumping station,HELE BAY - BRISTOL CHANNEL,,ILFRACOMBE (HELE) BEACH,51.21322,-4.0959837,SS 5370 4809,N,,N,,N,,Y,"Hele, Samson's and Combe Martin Bays",81.92,34,North Devon
ENGLAND,0x16F7FB7DF633AA6F31F9807DD38030C3,WW75,Wessex Water,WATCHET PUMPING STATION OVERFLOW,19697C,Storm discharge at pumping station,WASHFORD RIVER (E),,,51.182869,-3.3319648,ST0700043470,N,,N,,N,,Y,Blue Anchor to Lilstock Coast,13.75,10,Bridgwater and West Somerset
ENGLAND,0x20AABDB17EBC92700AFFD94E43D7B45A,WW32,Wessex Water,TUNNEL PUMPING STATION,15519B,Storm discharge at pumping station,(S) WASHFORD RIVER,,BLUE ANCHOR WEST,51.182869,-3.3319648,ST0700043470,N,,N,,N,,Y,Blue Anchor to Lilstock Coast,76,13,Bridgwater and West Somerset
ENGLAND,0xFC4EFD8CCD428D3D1D7D0F698C31A68A,WW7,Wessex Water,KILVE WASTEWATER TREATMENT WORKS,13168Z,Storm tank at WwTW,BRISTOL CHANNEL (COASTAL),,,51.194688,-3.2289623,ST1422144659,N,,N,,N,,Y,Blue Anchor to Lilstock Coast,300.2497222,26,Bridgwater and West Somerset
ENGLAND,0xFFFA9A0DBDC2D9C85656D0C8EC6FA6B5,WW19,Wessex Water,COMBWICH PUMPING STATION,13074S,Storm discharge at pumping station,RIVER PARRETT ESTUARY,,,51.174158,-3.0569566,ST2620742189,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,Bridgwater Bay,127.15,16,Bridgwater and West Somerset
ENGLAND,0xC5DDD99AD2B87648D143820413EE9FBF,WW88,Wessex Water,SLOWAY LANE PUMPING STATION,14372B,Storm discharge at pumping station,(E) RIVER PARRETT,,BURNHAM JETTY NORTH,51.205733,-3.0159808,ST2912045660,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,Bridgwater Bay,9.06,4,Bridgwater and West Somerset
ENGLAND,0xF3B0245BA43A9F59152845644CB51AC8,WW69,Wessex Water,HIGHBRIDGE PUMPING STATION,14374Z,Other storm discharge asset type,RIVER BRUE (E),,BURNHAM JETTY NORTH,51.221086,-2.9872505,ST3115047340,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,Bridgwater Bay,16.70194444,12,Wells
ENGLAND,0xBF33800CC9212486BBF0AD57A6168329,WW90,Wessex Water,STOKE ST GREGORY STW,13290S,Storm tank at WwTW,TIDAL RIVER TONE(E),,,51.043262,-2.9493727,ST3354027530,Y,Somerset Levels & Moors,Y,Somerset Levels & Moors,N,,Y,Curry and Hay Moors,8.6,3,Taunton Deane
ENGLAND,0x65E0726D6A41A7697589F25828D4C631,WW53,Wessex Water,35 HILLSIDE ROAD CSO,16831C,SO on sewer network,RIVER SEVERN (ESTUARINE),,,51.47919,-2.8091715,ST4390375892,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,"Portishead Pier to Black Nore,Severn Estuary",26.86666667,37,North Somerset
ENGLAND,0x53CA1AC86BF31839E653531BBC0D8C35,WW40,Wessex Water,BLACK NORE (NAUTICAL SCHOOL) PS,15680B,Storm discharge at pumping station,SEVERN ESTUARY,,,51.484665,-2.801362,ST4445276495,Y,Severn Estuary,Y,Severn Estuary,Y,Severn Estuary,Y,"Portishead Pier to Black Nore,Severn Estuary",43.83333333,28,North Somerset
ENGLAND,0x4E61682B94EE00EEDC170868B4798298,WW21,Wessex Water,EVERSHOT COMBINED SEWER OVERFLOW,16816C,SO on sewer network,RIVER FROME,,,50.839591,-2.6031461,ST5762704625,N,,N,,N,,Y,Frome St. Quintin,100.4333333,63,West Dorset
ENGLAND,0xF346750F73E328FAB371C451281F10A2,WW8,Wessex Water,EVERSHOT WASTEWATER TREATMENT WORKS,13120S,Storm tank at WwTW,RIVER FROME,,,50.837455,-2.6005055,ST5781104386,N,,N,,N,,Y,Frome St. Quintin,291.2997222,36,West Dorset
ENGLAND,0xFF28E88F4421056AC737D2D38B178F5C,WW33,Wessex Water,BISHOP SUTTON PUMPING STATION,14431B,Storm discharge at pumping station,A TRIBUTARY OF THE RIVER CHEW,,,51.339805,-2.6022972,ST5814260252,N,,Y,Chew Valley Lake,N,,Y,Chew Valley Lake,66.85,60,North East Somerset
ENGLAND,0xBD005B0C995F25EF8177B2AABB92697B,TW2,Thames Water,CIRENCESTER WWTW,,Storm tank at WwTW,SHORNCOTE DITCH,,,51.669873,-1.9496315,SU0358096790,N,,N,,N,,Y,Cotswold Water Park,405.9133,67,The Cotswolds
ENGLAND,0xA54F0114B214C0A162EE92C50A361648,WW68,Wessex Water,CRANBORNE SEWAGE TREATMENT WORKS,13082S,Storm tank at WwTW,RIVER CRANE (S),,,50.916877,-1.9090486,SU0649013050,N,,N,,N,,Y,Moors River System,17.26666667,3,North Dorset
ENGLAND,0x8AB30D050805D2A52425C1D1FF41064C,WW1,Wessex Water,SHREWTON WATER RECYCLING CENTRE,13275S,Storm tank at WwTW,RIVER TILL,,,51.183024,-1.8949785,SU0743742649,N,,N,,Y,River Avon,Y,River Till,2969.25,139,Salisbury
ENGLAND,0x292DB2B96E80C38420AA57B6FC2827DE,WW103,Wessex Water,THAMES CLOSE PUMPING STATION,15057B,Storm discharge at pumping station,TRIB OF MOORS RIVER (S),,,50.809647,-1.8675296,SU0943001130,Y,Dorset Heathlands,Y,Dorset Heathlands,Y,Dorset Heaths,Y,"Parley Common,Moors River System",3.333333333,3,Christchurch
ENGLAND,0xD09DC27CF89B9B6960E9DFA924E62C3E,WW23,Wessex Water,POTTERNE WAY PUMPING STATION,15084B,Storm discharge at pumping station,RIVER CRANE (S),,,50.867372,-1.8613981,SU0985007550,N,,N,,N,,Y,Moors River System,90.03333333,24,North Dorset
ENGLAND,0xAA9BD01AE9875D3E56972E7F62BF79DB,WW108,Wessex Water,CRAIGSIDE PUMPING STATION,15071B,Storm discharge at pumping station,TRIB OF MOORS RIVER,,,50.830786,-1.8503315,SU1063703483,Y,Dorset Heathlands,Y,Dorset Heathlands,Y,Dorset Heaths,Y,Lions Hill,2.560277778,1,Christchurch
ENGLAND,0xDEDA371DD23E81EB9C1606E49EF59AA9,WW95,Wessex Water,ST LEONARDS FOREST EDGE DRIVE PS,15083B,Storm discharge at pumping station,TRIB. THE MOORS RIVER VIA SWS,,,50.841573,-1.8471015,SU1086204683,N,,Y,Dorset Heathlands,N,,Y,Lions Hill,5.666666666,2,Christchurch
ENGLAND,0xBAA9BD805567126D8F85ECD606EEEC25,WW5,Wessex Water,RINGWOOD SEWAGE TREATMENT WORKS,13255S,Storm tank at WwTW,HAMPSHIRE AVON RIVER,,,50.829922,-1.7961653,SU1445203396,Y,Avon Valley,Y,Avon Valley,Y,River Avon,Y,"Avon Valley (Bickton to Christchurch),River Avon System",372.7,30,New Forest West
ENGLAND,0x72D9885FF997F1F6765A2DE059BD0314,SW3,Southern Water,REDLYNCH WWTW,REDLYNCH SSO - 115737,Storm tank at WwTW,RIVER BLACKWATER,,,50.979267,-1.6895627,SU2189020030,N,,N,,N,,Y,The New Forest,1178.297778,68,Salisbury
ENGLAND,0x1D291314B70C29B4BFBC7D1C002219B9,SW29,Southern Water,BROCKENHURST WWTW,BROCKENHURST SSO - 115374,Storm tank at WwTW,LYMINGTON RIVER,,,50.822123,-1.5626935,SU3090002600,N,,N,,N,,Y,Lymington River,482.9519444,58,New Forest East
ENGLAND,0x07585FAB60420EF0D1CB4BAD8563862F,SW62,Southern Water,BROCKENHURST WWTW,BROCKENHURST CSO - 115399,Inlet SO at WwTW,LYMINGTON RIVER,,,50.822123,-1.5626935,SU3090002600,N,,N,,N,,Y,Lymington River,133.5277778,15,New Forest East
ENGLAND,0xE68A497F2E1EC90ACCC391BEEDBB18FF,SW34,Southern Water,LYNDHURST WASTEWATER TREATMENT WORK,LYNDHURST SSO - 115810,Storm tank at WwTW,BARTLEY WATER,,,50.878409,-1.5607458,SU3100008860,Y,New Forest,Y,New Forest,Y,The New Forest,Y,The New Forest,381.6275,47,New Forest East
ENGLAND,0xF319A4DAD4B7A3770F8CD7B4B975321F,SW46,Southern Water,ASHDENE ROAD ASHURST CSO,ASHDENE ROAD ASHURST CSO - 108392,SO on sewer network,BARTLEY WATER,,,50.901171,-1.518012,SU3399011410,N,,N,,N,,Y,Fletchwood Meadows,223.15,32,New Forest East
ENGLAND,0x38AEC1DD78CB86039CE77C50D5CF6E1D,SW42,Southern Water,ROMSEY WWTW,ROMSEY SSO - 115431,Storm tank at WwTW,THE RIVER TEST,,,50.98393,-1.5034799,SU3495020620,N,,N,,N,,Y,River Test,295.0880556,23,Romsey and Southampton North
ENGLAND,0x8EB9C6EFAF86628CAC1CCA5609BAD7C4,SW35,Southern Water,STOCKBRIDGE WWTW,STOCKBRIDGE SSO - 115752,Storm tank at WwTW,THE MARSHCOURT RIVER,,,51.108173,-1.4965798,SU3534034440,N,,N,,N,,Y,"Stockbridge Common Marsh,River Test",378.2811111,30,Romsey and Southampton North
ENGLAND,0xFE8E9F4DB10C2ADDD445FA3DAC6A228E,TW6,Thames Water,HUNGERFORD WWTW,,Storm tank at WwTW,RIVER KENNET,,,51.411723,-1.4926798,SU3538068200,N,,N,,N,,Y,River Kennet,55.87639,8,Newbury
